screen_id,name,module,registry_status,route_evidence,runtime_reachability,scoped_parameters,return_restoration,authorization,deep_link,feature_ids,feature_contract,visual_status,feature_status,notes
FOS-GLOBAL-001,Splash,global,MAPPED,STATIC_MAIN_ACTIVITY_SPLASH_BRANCH,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,Static evidence only; execute route/interaction tests before treating as reachable.
FOS-CAP-001,Capacity Dashboard,cap,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CAP-002,Housing Capacity,cap,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CAP-003,Stocking Pressure,cap,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CAP-004,Cage Capacity,cap,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CAP-005,Poultry House Capacity,cap,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CAP-006,Paddock Capacity,cap,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CAP-007,Feed Capacity,cap,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CAP-008,Water Capacity,cap,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CAP-009,Capacity Forecast,cap,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-CAP-010,Capacity Alert,cap,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-GEN-001,Genetics Dashboard,gen,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-GEN-002,Pedigree Explorer,gen,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-GEN-003,Parentage Record,gen,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-GEN-004,Parentage Verification,gen,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-GEN-005,Relationship Explorer,gen,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-GEN-006,COI Analysis,gen,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-GEN-007,Mate Comparison,gen,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-GEN-008,Candidate Ranking,gen,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-GEN-009,Genetic Warning,gen,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-GEN-010,Genetics Report,gen,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-001,Farm Analytics,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-002,Species Performance,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-003,Reproduction Analytics,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-004,Growth Analytics,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-005,Mortality Analytics,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-006,Health Trends,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-007,Production Analytics,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-008,Feed Efficiency,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-009,Financial Performance,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-010,Benchmark or Compare,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-011,Anomaly Centre,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-012,Forecasts,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-013,Insight Detail,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AN-014,Evidence or Source Drilldown,an,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SIM-001,Simulation Hub,sim,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SIM-002,Herd Growth Scenario,sim,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SIM-003,Breeding Scenario,sim,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SIM-004,Feed Scenario,sim,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SIM-005,Capacity Scenario,sim,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SIM-006,Financial Scenario,sim,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SIM-007,Scenario Compare,sim,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SIM-008,Scenario Save,sim,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SIM-009,Scenario Report,sim,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SEARCH-001,Search Home,search,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SEARCH-002,Search Results,search,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SEARCH-003,Filter Sheet,search,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SEARCH-004,No Results,search,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SEARCH-005,Offline Local Search,search,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SEARCH-006,Server Search Unavailable,search,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SEARCH-007,RFID Result,search,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SEARCH-008,QR or Barcode Result,search,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-SEARCH-009,Recent Searches,search,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-001,Copilot Home,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-002,Ask Farm OS,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-003,Conversation,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-004,Insight Detail,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-005,Evidence or Sources,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-006,Suggested Actions,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-007,Action Review,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-008,Anomaly Review,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-009,Model Provider Settings,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-010,API Key or Provider Connection,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-011,AI Privacy and Controls,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-AI-012,AI Unavailable,ai,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-001,Reports Hub,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-002,Animal Report,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-003,Herd or Flock Report,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-004,Health Report,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-005,Production Report,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-006,Finance Report,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-007,Inventory Report,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-008,Breeding Report,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-009,Genetics Report,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-010,Operations Report,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-011,Export Sheet,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-012,Generated Documents,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-013,Document Viewer,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-014,Share or Print,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-REPORT-015,Certificate Viewer,report,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
FOS-ADMIN-001,Settings Home,admin,MAPPED,NO_ROUTE_EVIDENCE,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNEXECUTED,UNRESOLVED_CANONICAL_FEATURE_ID_CATALOG,OPEN,NOT_GREEN,NOT_GREEN,No source-derived route evidence at checkpoint; implementation/contract discovery required.
